genome_id,prediction_NNM,prediction_gRodon_clade,prediction_gRodon_pkg,prediction_phylopred,prediction_Phydon,prediction_xTrimoPhylo_MLP,k_clade,kk,phy_distance,label,cv_0,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9
GCF_900110905.1,0.383868949,0.702357323,0.702490302,0.350929612,0.397162328,0.878644764,10,1,4.06332724559989,1.155245301,test,train,train,train,train,train,train,train,train,train
GCF_900111575.1,0.251498578,0.278237056,0.278182438,0.267527644,0.386426762,0.452970505,10,5,4.057080848,0.866433976,train,train,train,train,test,train,train,train,train,train
GCF_900111795.1,0.251498578,0.747454799,0.747247931,0.267527644,0.905018452,0.62195307,10,5,4.057080848,0.281767147,train,train,train,train,test,train,train,train,train,train
GCF_900113625.1,0.383868949,0.518425119,0.518279633,0.350929612,0.377421652,0.26103884,10,1,4.06332724559989,0.547221458,test,train,train,train,train,train,train,train,train,train
GCF_900114235.1,0.251498578,0.514290372,0.514509487,0.267527644,0.443329774,0.473810852,10,5,4.057080848,0.012160477,train,train,train,train,test,train,train,train,train,train
GCF_900115615.1,0.409685212,0.263327408,0.263333782,0.354442299,0.400020236,0.724983633,10,6,4.172196966,0.597540673,train,train,train,train,train,test,train,train,train,train
GCF_900128955.1,0.350853375,0.216564106,0.216479959,0.267527644,0.154102563,0.522237957,10,5,4.057080848,0.047803254,train,train,train,train,test,train,train,train,train,train
GCF_900129115.1,0.251498578,0.08226428,0.082297083,0.267527644,0.218271113,0.457042366,10,5,4.057080848,2.038668178,train,train,train,train,test,train,train,train,train,train
GCF_900129175.1,0.061630869,0.133555811,0.133412988,0.341808957,0.30249193,0.512778103,10,3,4.014557272,0.370666941,train,train,test,train,train,train,train,train,train,train
GCF_900129205.1,0.380958397,0.170968244,0.170944851,0.350929612,0.307762855,0.43740505,10,1,4.06332724559989,0.888650231,test,train,train,train,train,train,train,train,train,train
GCF_900129575.1,0.383868949,0.282690439,0.282928765,0.350929612,0.1922242,0.778145015,10,1,4.06332724559989,0.001600765,test,train,train,train,train,train,train,train,train,train
GCF_900129615.1,0.380958397,0.291330211,0.29161815,0.350929612,0.229099943,0.528017461,10,1,4.06332724559989,0.990210258,test,train,train,train,train,train,train,train,train,train
GCF_900129725.1,0.380958397,0.176701119,0.176701553,0.350929612,0.187773044,0.175149307,10,1,4.06332724559989,1.10023362,test,train,train,train,train,train,train,train,train,train
GCF_900129805.1,0.251498578,0.07589441,0.075874858,0.267527644,0.229619057,0.329053938,10,5,4.057080848,1.117979323,train,train,train,train,test,train,train,train,train,train
GCF_900129955.1,0.251498578,0.257738647,0.257972824,0.267527644,0.239758578,0.435511053,10,5,4.057080848,0.495105129,train,train,train,train,test,train,train,train,train,train
GCF_900129965.1,0.251498578,0.218746101,0.218541218,0.267527644,0.210652935,0.472643167,10,5,4.057080848,0.077016353,train,train,train,train,test,train,train,train,train,train
GCF_900129985.1,0.081897444,0.068857457,0.068850665,0.341808957,0.232618331,0.503436923,10,3,4.014557272,0.57762265,train,train,test,train,train,train,train,train,train,train
GCF_900129995.1,0.251498578,0.176975417,0.177058133,0.267527644,0.358748779,0.500026405,10,5,4.057080848,1.65035043,train,train,train,train,test,train,train,train,train,train
GCF_900130025.1,0.251498578,0.213077092,0.212968071,0.267527644,0.248938629,0.553127468,10,5,4.057080848,0.359143617,train,train,train,train,test,train,train,train,train,train
GCF_900141795.1,0.380958397,0.131962628,0.131962681,0.350929612,0.263241009,0.39665994,10,1,4.06332724559989,0.558989662,test,train,train,train,train,train,train,train,train,train
GCF_900142145.1,0.350853375,0.187981281,0.188094538,0.267527644,0.240671194,0.396875739,10,5,4.057080848,0.141458608,train,train,train,train,test,train,train,train,train,train
GCF_900142215.1,0.350853375,0.281482577,0.281423947,0.267527644,0.238504305,0.464801103,10,5,4.057080848,0.066014017,train,train,train,train,test,train,train,train,train,train
GCF_900142235.1,0.251498578,0.304089288,0.304238766,0.267527644,0.353853103,0.594195366,10,5,4.057080848,2.56721178,train,train,train,train,test,train,train,train,train,train
GCF_900142285.1,0.350853375,0.18615574,0.185984915,0.267527644,0.321651046,0.616146088,10,5,4.057080848,0.924196241,train,train,train,train,test,train,train,train,train,train
GCF_900142315.1,0.383868949,0.207305756,0.20738008,0.350929612,0.255068309,0.58065021,10,1,4.06332724559989,0.835117085,test,train,train,train,train,train,train,train,train,train
GCF_900142645.1,0.251498578,0.353558071,0.353827045,0.267527644,0.337009108,0.296089917,10,5,4.057080848,0.034657359,train,train,train,train,test,train,train,train,train,train
GCF_900156105.1,0.437717683,0.062076596,0.06201494,0.355231546,0.079838404,0.222192556,10,9,4.37197891320676,0.138629436,train,train,train,train,train,train,train,train,test,train
GCF_900156205.1,0.090087978,0.143027026,0.143014253,0.330158273,0.134627208,0.625037074,10,10,4.327659694,0.067756323,train,train,train,train,train,train,train,train,train,test
GCF_900162105.1,0.251498578,0.357221944,0.356979544,0.267527644,0.34033028,0.47981292,10,5,4.057080848,0.554517744,train,train,train,train,test,train,train,train,train,train
GCF_900162435.1,0.251498578,0.336393665,0.336169155,0.267527644,0.308827224,0.448141247,10,5,4.057080848,1.611970187,train,train,train,train,test,train,train,train,train,train
GCF_900163775.1,0.251498578,0.569129248,0.568852836,0.267527644,0.461067006,0.479937255,10,5,4.057080848,0.597540673,train,train,train,train,test,train,train,train,train,train
GCF_900164945.1,0.251498578,0.530223019,0.529969555,0.267527644,0.439316502,0.596940517,10,5,4.057080848,1.824071528,train,train,train,train,test,train,train,train,train,train
GCF_900165425.1,0.251498578,0.439457953,0.439034191,0.267527644,0.380147527,0.64206171,10,5,4.057080848,1.824071528,train,train,train,train,test,train,train,train,train,train
GCF_900167395.1,0.380958397,0.100539655,0.10057126,0.350929612,0.134535965,0.264223099,10,1,4.06332724559989,0.12602676,test,train,train,train,train,train,train,train,train,train
GCF_900168285.1,0.350853375,0.12040871,0.120354768,0.267527644,0.367715841,0.3820467,10,5,4.057080848,0.587412865,train,train,train,train,test,train,train,train,train,train
GCF_900174455.1,0.380958397,0.037454189,0.0374741,0.350929612,0.096200911,0.004575138,10,1,4.06332724559989,0.123997707,test,train,train,train,train,train,train,train,train,train
GCF_900175965.1,0.251498578,0.15510882,0.155156731,0.267527644,0.2304475,0.19016853,10,5,4.057080848,0.151012458,train,train,train,train,test,train,train,train,train,train
GCF_900176005.1,0.251498578,0.054023834,0.054039822,0.267527644,0.205062495,0.159627929,10,5,4.057080848,0.072127698,train,train,train,train,test,train,train,train,train,train
GCF_900176045.1,0.409685212,0.136309333,0.136403334,0.354442299,0.276723075,0.765386939,10,6,4.172196966,0.481352209,train,train,train,train,train,test,train,train,train,train
GCF_900176145.1,0.251498578,0.046574378,0.046516199,0.267527644,0.132797859,0.192049637,10,5,4.057080848,0.213276056,train,train,train,train,test,train,train,train,train,train
GCF_900176305.1,0.251498578,0.279507916,0.279179628,0.267527644,0.245545349,0.482284725,10,5,4.057080848,0.198042052,train,train,train,train,test,train,train,train,train,train
GCF_900177365.1,0.466353886,0.170565269,0.17049494,0.34389792,0.165921954,1.168292165,10,4,4.014557272,0.182407153,train,train,train,test,train,train,train,train,train,train
GCF_900177825.1,0.466353886,0.174263515,0.17441614,0.34389792,0.167512582,1.160136938,10,4,4.014557272,0.182407153,train,train,train,test,train,train,train,train,train,train
GCF_900184125.1,0.350853375,0.119258067,0.119224463,0.267527644,0.36550891,0.387727886,10,5,4.057080848,0.587412865,train,train,train,train,test,train,train,train,train,train
GCF_900187115.1,0.409685212,0.327431251,0.327481423,0.354442299,0.294284043,0.802230656,10,6,4.172196966,0.568153427,train,train,train,train,train,test,train,train,train,train
GCF_900187225.1,0.251498578,0.315113404,0.315023942,0.267527644,0.294503635,0.513790965,10,5,4.057080848,1.611970187,train,train,train,train,test,train,train,train,train,train
GCF_900187275.1,0.383868949,0.386605577,0.386973638,0.350929612,0.374294864,1.043682337,10,1,4.06332724559989,0.693147181,test,train,train,train,train,train,train,train,train,train
GCF_900192465.1,0.192411916,2.872236516,2.872553587,0.267527644,1.158739319,0.527938962,10,5,4.057080848,2.028723455,train,train,train,train,test,train,train,train,train,train
GCF_900215655.1,0.383868949,0.069185394,0.069221961,0.350929612,0.225393862,0.405306667,10,1,4.06332724559989,1.824071528,test,train,train,train,train,train,train,train,train,train
GCF_900217235.1,0.380958397,0.114995991,0.115096754,0.350929612,0.189026007,0.10507334,10,1,4.06332724559989,0.11552453,test,train,train,train,train,train,train,train,train,train
GCF_900234795.1,0.383868949,0.226523838,0.226540896,0.350929612,0.24963304,0.311879784,10,1,4.06332724559989,0.165035043,test,train,train,train,train,train,train,train,train,train
GCF_900407365.1,0.383868949,0.372078366,0.372099625,0.350929612,0.258288676,1.069278479,10,1,4.06332724559989,1.611970187,test,train,train,train,train,train,train,train,train,train
GCF_900450525.1,0.383868949,0.440030384,0.44040103,0.350929612,0.31903759,0.669508696,10,1,4.06332724559989,0.178646181,test,train,train,train,train,train,train,train,train,train
GCF_900454435.1,0.380958397,0.499565893,0.499385577,0.350929612,0.317687095,0.57272476,10,1,4.06332724559989,1.299650964,test,train,train,train,train,train,train,train,train,train
GCF_900454565.1,0.383868949,0.413047768,0.413251762,0.350929612,0.39097051,1.027125359,10,1,4.06332724559989,0.693147181,test,train,train,train,train,train,train,train,train,train
GCF_900454915.1,0.380958397,0.76531414,0.764978678,0.350929612,0.58827388,0.486160487,10,1,4.06332724559989,0.084222015,test,train,train,train,train,train,train,train,train,train
GCF_900460335.1,0.350853375,0.217357717,0.217348838,0.267527644,0.154409345,0.529417336,10,5,4.057080848,0.047803254,train,train,train,train,test,train,train,train,train,train
GCF_900460465.1,0.380958397,0.363352661,0.362923284,0.350929612,0.308854993,0.317869991,10,1,4.06332724559989,0.815467271,test,train,train,train,train,train,train,train,train,train
GCF_900460535.1,0.341045279,1.629687786,1.629784107,0.350929612,1.051003759,0.473205984,10,1,4.06332724559989,3.013683394,test,train,train,train,train,train,train,train,train,train
GCF_900465415.1,0.380958397,0.977400667,0.976813952,0.350929612,0.630625423,0.663591564,10,1,4.06332724559989,1.386294361,test,train,train,train,train,train,train,train,train,train
GCF_900476085.1,0.671095743,0.2444855,0.244530862,0.420422244,0.28507124,0.886397779,10,7,4.14749238627446,0.282917217,train,train,train,train,train,train,test,train,train,train
GCF_900478295.1,0.409685212,0.131558108,0.131661889,0.354442299,0.169222374,0.767879605,10,6,4.172196966,0.290019741,train,train,train,train,train,test,train,train,train,train
GCF_900536895.1,0.383868949,0.130293929,0.130317769,0.350929612,0.17965904,0.40666461,10,1,4.06332724559989,0.039383363,test,train,train,train,train,train,train,train,train,train
GCF_900604845.1,0.350853375,0.269922106,0.270138034,0.267527644,0.482046123,0.364935756,10,5,4.057080848,2.390162692,train,train,train,train,test,train,train,train,train,train
GCF_900637315.1,0.363464224,0.247447442,0.247446516,0.350929612,0.260127973,0.939293027,10,1,4.06332724559989,0.385081767,test,train,train,train,train,train,train,train,train,train
GCF_900637325.1,0.409685212,0.267179479,0.267242619,0.354442299,0.285094105,0.738904238,10,6,4.172196966,0.693147181,train,train,train,train,train,test,train,train,train,train
GCF_900654175.1,0.380958397,0.641795727,0.641684115,0.350929612,0.378315366,0.606306314,10,1,4.06332724559989,1.299650964,test,train,train,train,train,train,train,train,train,train
GCF_900660575.1,0.671095743,0.274214304,0.274122906,0.420422244,0.314628922,0.761035264,10,7,4.14749238627446,0.693147181,train,train,train,train,train,train,test,train,train,train
GCF_900984895.1,0.251498578,1.848673942,1.848392481,0.267527644,0.807115667,0.410974294,10,5,4.057080848,1.65035043,train,train,train,train,test,train,train,train,train,train
GCF_900991965.1,0.251498578,1.931954276,1.932925768,0.267527644,0.837648479,0.411707342,10,5,4.057080848,1.65035043,train,train,train,train,test,train,train,train,train,train
GCF_900995875.1,0.251498578,1.740506576,1.740701106,0.267527644,0.76959778,0.371909529,10,5,4.057080848,1.65035043,train,train,train,train,test,train,train,train,train,train
GCF_902362245.1,0.251498578,0.546395065,0.546430572,0.267527644,0.440689858,0.53845048,10,5,4.057080848,2.310490602,train,train,train,train,test,train,train,train,train,train
GCF_902500485.1,0.409685212,0.312592557,0.312806165,0.354442299,0.284474052,0.79894644,10,6,4.172196966,0.568153427,train,train,train,train,train,test,train,train,train,train
GCF_902500645.1,0.409685212,0.316839435,0.316722495,0.354442299,0.289049806,0.782962441,10,6,4.172196966,0.568153427,train,train,train,train,train,test,train,train,train,train
GCF_902827145.1,0.251498578,0.325242884,0.325314301,0.267527644,0.301030013,0.464023262,10,5,4.057080848,1.611970187,train,train,train,train,test,train,train,train,train,train
GCF_903469595.1,0.868829598,0.068502449,0.068504989,0.355231546,0.076908859,0.182082847,10,9,4.37758272282925,0.027182242,train,train,train,train,train,train,train,train,test,train
GCF_903891135.1,0.251498578,2.437301105,2.438941522,0.267527644,1.025348135,0.422324806,10,5,4.057080848,2.35,train,train,train,train,test,train,train,train,train,train
GCF_903986415.1,0.251498578,2.358135242,2.358445664,0.267527644,1.01139269,0.023482783,10,5,4.057080848,1.223200907,train,train,train,train,test,train,train,train,train,train
GCF_903986525.1,0.251498578,2.652989008,2.65471919,0.267527644,1.121154203,0.003621776,10,5,4.057080848,1.223200907,train,train,train,train,test,train,train,train,train,train
GCF_904845985.1,0.380958397,0.30889187,0.308930419,0.350929612,0.242641992,0.677336395,10,1,4.06332724559989,0.264559993,test,train,train,train,train,train,train,train,train,train
GCF_904846075.1,0.380958397,0.303379276,0.303373241,0.350929612,0.20676338,0.63000536,10,1,4.06332724559989,0.459037868,test,train,train,train,train,train,train,train,train,train
GCF_904846205.1,0.380958397,0.327627215,0.327713669,0.350929612,0.266763871,0.672189951,10,1,4.06332724559989,0.277258872,test,train,train,train,train,train,train,train,train,train
GCF_904846555.1,0.380958397,0.305701688,0.305876696,0.350929612,0.241022717,0.701055765,10,1,4.06332724559989,0.264559993,test,train,train,train,train,train,train,train,train,train
GCF_904846685.1,0.380958397,0.490428783,0.490376498,0.350929612,0.303495339,0.656597137,10,1,4.06332724559989,0.127182969,test,train,train,train,train,train,train,train,train,train
GCF_905331975.1,0.341045279,1.673047095,1.673460117,0.350929612,1.073052051,0.458806783,10,1,4.06332724559989,3.013683394,test,train,train,train,train,train,train,train,train,train
GCF_910586115.1,0.081897444,0.075868304,0.075930547,0.341808957,0.272634679,0.462886602,10,3,4.014557272,0.438700747,train,train,test,train,train,train,train,train,train,train
GCF_910586495.1,0.251498578,0.175215124,0.175072535,0.267527644,0.358058115,0.535304904,10,5,4.057080848,1.65035043,train,train,train,train,test,train,train,train,train,train
GCF_913058525.1,0.380958397,0.162820731,0.162855876,0.350929612,0.165990158,0.27224806,10,1,4.06332724559989,0.344849344,test,train,train,train,train,train,train,train,train,train
